transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
682,2023-10-23,20:51:00,60,Male,46,Beauty,4,300.00,354.00,1200.00
931,2023-10-07,21:34:00,48,Male,30,Beauty,4,30.00,29.10,120.00
1325,2022-10-11,19:47:00,18,Female,52,Electronics,2,25.00,26.75,50.00
1682,2022-12-30,19:30:00,71,Male,46,Beauty,4,300.00,315.00,1200.00
1931,2022-12-01,19:15:00,61,Male,30,Beauty,4,30.00,34.20,120.00
925,2022-12-20,17:12:00,54,Male,25,Electronics,1,300.00,315.00,300.00
1925,2023-12-21,17:05:00,81,Male,25,Electronics,1,300.00,366.00,300.00
297,2022-09-12,21:09:00,70,Female,40,Electronics,2,500.00,595.00,1000.00
1297,2023-10-20,22:32:00,21,Female,40,Electronics,2,500.00,535.00,1000.00
814,2022-10-01,20:33:00,96,Female,59,Clothing,1,500.00,540.00,500.00
894,2022-09-22,22:53:00,111,Male,52,Electronics,1,30.00,30.60,30.00
1814,2022-09-07,17:53:00,43,Female,59,Clothing,1,500.00,620.00,500.00
1894,2023-12-29,18:11:00,92,Male,52,Electronics,1,30.00,30.00,30.00
194,2023-10-11,19:27:00,116,Male,55,Clothing,4,50.00,51.50,200.00
245,2023-12-01,21:41:00,75,Male,47,Clothing,3,30.00,36.00,90.00
296,2022-12-31,22:44:00,73,Female,22,Clothing,4,300.00,369.00,1200.00
644,2022-10-13,21:49:00,107,Male,23,Beauty,3,25.00,29.00,75.00
696,2023-10-09,18:05:00,24,Female,50,Clothing,4,50.00,48.50,200.00
1194,2023-10-09,22:06:00,130,Male,55,Clothing,4,50.00,61.50,200.00
1245,2022-10-25,20:47:00,129,Male,47,Clothing,3,30.00,36.00,90.00
1296,2022-11-26,20:42:00,45,Female,22,Clothing,4,300.00,342.00,1200.00
1644,2022-09-11,19:32:00,124,Male,23,Beauty,3,25.00,28.75,75.00
1696,2022-11-21,17:59:00,24,Female,50,Clothing,4,50.00,55.00,200.00
312,2022-10-31,18:08:00,18,Male,41,Clothing,4,30.00,28.50,120.00
692,2022-09-30,19:48:00,110,Female,64,Clothing,2,50.00,49.50,100.00
835,2022-09-30,23:00:00,49,Male,37,Clothing,4,50.00,60.00,200.00
41609,2022-12-03,17:28:00,73,Male,41,Clothing,4,30.00,29.10,120.00
1692,2023-10-11,19:50:00,103,Female,64,Clothing,2,50.00,59.50,100.00
1835,2022-09-18,20:58:00,98,Male,37,Clothing,4,50.00,49.50,200.00
183,2022-09-01,19:22:00,28,Female,43,Beauty,3,300.00,375.00,900.00
413,2023-11-28,21:52:00,60,Female,44,Beauty,3,25.00,25.50,75.00
799,2023-10-01,19:44:00,86,Male,56,Electronics,2,50.00,60.00,100.00
851,2023-11-30,17:23:00,30,Male,32,Electronics,2,25.00,27.75,50.00
1183,2022-12-28,17:10:00,54,Female,43,Beauty,3,300.00,342.00,900.00
1413,2023-11-12,19:33:00,104,Female,44,Beauty,3,25.00,30.75,75.00
1799,2023-10-01,19:09:00,132,Male,56,Electronics,2,50.00,51.00,100.00
1851,2022-09-10,21:36:00,87,Male,32,Electronics,2,25.00,25.00,50.00
858,2023-09-08,18:48:00,85,Male,23,Electronics,2,50.00,50.50,100.00
919,2023-10-28,21:13:00,82,Female,22,Beauty,2,25.00,27.75,50.00
935,2022-09-10,21:16:00,2,Female,34,Beauty,1,50.00,55.50,50.00
1858,2023-09-14,20:47:00,49,Male,23,Electronics,2,50.00,52.00,100.00
1919,2022-10-25,17:54:00,78,Female,22,Beauty,2,25.00,26.50,50.00
1935,2022-12-16,22:40:00,96,Female,34,Beauty,1,50.00,47.50,50.00
132,2023-11-22,20:34:00,86,Male,42,Electronics,4,50.00,62.00,200.00
1132,2023-11-07,17:27:00,14,Male,42,Electronics,4,50.00,59.00,200.00
604,2022-09-16,19:34:00,139,Female,29,Electronics,4,50.00,50.50,200.00
832,2022-11-13,17:25:00,106,Male,47,Beauty,4,500.00,600.00,2000.00
42461,2022-12-29,18:43:00,2,Female,29,Electronics,4,50.00,56.00,200.00
1832,2023-11-10,21:17:00,57,Male,47,Beauty,4,500.00,480.00,2000.00
113,2022-10-08,19:14:00,72,Female,41,Electronics,2,25.00,26.25,50.00
45974,2023-12-08,17:41:00,141,Female,41,Electronics,2,25.00,27.75,50.00
165,2022-09-24,19:01:00,75,Female,60,Clothing,4,300.00,318.00,1200.00
1165,2023-12-01,17:04:00,29,Female,60,Clothing,4,300.00,291.00,1200.00
326,2023-11-23,19:51:00,108,Female,18,Clothing,3,25.00,24.25,75.00
1326,2023-09-01,22:35:00,66,Female,18,Clothing,3,25.00,28.75,75.00
19,2023-11-26,19:39:00,30,Female,62,Clothing,2,25.00,28.50,50.00
412,2022-09-04,19:36:00,30,Female,19,Electronics,4,500.00,570.00,2000.00
632,2023-10-25,20:13:00,78,Female,26,Electronics,4,25.00,24.75,100.00
45949,2023-12-14,21:22:00,56,Female,62,Clothing,2,25.00,25.75,50.00
41974,2022-10-13,19:59:00,75,Female,19,Electronics,4,500.00,615.00,2000.00
1632,2022-10-19,18:16:00,29,Female,26,Electronics,4,25.00,24.75,100.00
167,2023-09-21,20:58:00,73,Female,43,Clothing,3,50.00,49.00,150.00
172,2022-10-21,18:09:00,52,Male,32,Beauty,2,25.00,28.00,50.00
375,2023-09-22,17:32:00,25,Male,32,Clothing,1,50.00,52.00,50.00
538,2023-12-22,18:20:00,102,Male,18,Clothing,3,50.00,56.50,150.00
794,2022-11-02,21:47:00,145,Female,60,Beauty,1,300.00,315.00,300.00
1167,2023-09-29,21:21:00,9,Female,43,Clothing,3,50.00,54.00,150.00
1172,2022-10-19,21:12:00,150,Male,32,Beauty,2,25.00,28.50,50.00
1375,2022-10-01,17:50:00,79,Male,32,Clothing,1,50.00,59.00,50.00
1538,2022-09-12,20:57:00,21,Male,18,Clothing,3,50.00,53.50,150.00
1794,2022-12-22,19:40:00,26,Female,60,Beauty,1,300.00,351.00,300.00
131,2023-09-29,22:32:00,44,Female,21,Beauty,2,300.00,375.00,600.00
330,2022-10-11,20:18:00,116,Female,25,Beauty,4,50.00,55.00,200.00
494,2023-09-25,20:18:00,140,Female,42,Beauty,4,50.00,58.00,200.00
1131,2022-12-31,19:16:00,130,Female,21,Beauty,2,300.00,336.00,600.00
1330,2023-11-24,17:49:00,20,Female,25,Beauty,4,50.00,48.00,200.00
1494,2022-10-23,19:29:00,74,Female,42,Beauty,4,50.00,62.50,200.00
513,2022-10-21,18:31:00,85,Male,24,Electronics,4,25.00,24.50,100.00
573,2023-09-19,22:59:00,78,Male,49,Beauty,2,30.00,36.30,60.00
1513,2022-10-01,21:47:00,19,Male,24,Electronics,4,25.00,31.00,100.00
1573,2022-10-13,21:45:00,148,Male,49,Beauty,2,30.00,31.20,60.00
241,2023-12-19,20:21:00,108,Female,23,Electronics,3,25.00,26.75,75.00
579,2023-10-06,17:43:00,41,Female,38,Electronics,1,30.00,36.60,30.00
1241,2023-09-10,17:28:00,26,Female,23,Electronics,3,25.00,24.50,75.00
1579,2023-09-28,17:38:00,119,Female,38,Electronics,1,30.00,28.80,30.00
218,2022-11-24,20:39:00,144,Male,64,Beauty,3,30.00,33.90,90.00
846,2023-12-22,18:46:00,13,Male,42,Beauty,1,50.00,59.50,50.00
46009,2023-10-25,22:11:00,30,Male,64,Beauty,3,30.00,34.20,90.00
1846,2023-11-16,17:51:00,83,Male,42,Beauty,1,50.00,49.50,50.00
616,2022-12-31,19:18:00,122,Male,41,Clothing,2,50.00,49.50,100.00
1616,2022-09-22,18:41:00,121,Male,41,Clothing,2,50.00,59.00,100.00
523,2023-11-13,19:18:00,110,Female,62,Electronics,1,300.00,375.00,300.00
643,2022-10-05,22:26:00,63,Female,28,Electronics,3,30.00,28.80,90.00
1523,2023-12-31,20:40:00,150,Female,62,Electronics,1,300.00,330.00,300.00
1643,2023-10-17,21:47:00,12,Female,28,Electronics,3,30.00,33.30,90.00
351,2023-11-11,22:16:00,38,Female,56,Clothing,3,30.00,36.60,90.00
809,2022-12-14,22:51:00,124,Female,62,Beauty,2,50.00,50.00,100.00
954,2023-09-05,21:03:00,87,Female,50,Electronics,3,300.00,321.00,900.00
1351,2022-10-02,20:58:00,88,Female,56,Clothing,3,30.00,28.50,90.00
43344,2023-10-16,18:09:00,51,Female,62,Beauty,2,50.00,61.50,100.00
1954,2023-10-29,17:30:00,93,Female,50,Electronics,3,300.00,318.00,900.00
897,2023-09-12,17:53:00,15,Female,64,Electronics,2,50.00,51.50,100.00
1897,2023-10-27,17:12:00,137,Female,64,Electronics,2,50.00,62.00,100.00
147,2022-11-12,20:30:00,101,Male,23,Electronics,1,300.00,297.00,300.00
204,2022-09-10,21:04:00,101,Male,39,Beauty,1,25.00,31.25,25.00
390,2022-10-07,20:53:00,88,Male,39,Electronics,2,50.00,51.00,100.00
1147,2023-11-25,22:14:00,35,Male,23,Electronics,1,300.00,330.00,300.00
45995,2023-12-10,19:24:00,72,Male,39,Beauty,1,25.00,27.50,25.00
1390,2022-10-24,22:47:00,117,Male,39,Electronics,2,50.00,54.00,100.00
179,2023-10-07,20:42:00,121,Male,31,Electronics,1,300.00,375.00,300.00
327,2023-09-13,18:30:00,107,Male,57,Electronics,3,50.00,56.00,150.00
626,2022-10-30,21:01:00,65,Female,26,Clothing,4,500.00,555.00,2000.00
873,2023-12-06,20:20:00,137,Female,27,Electronics,4,25.00,29.00,100.00
1179,2023-12-12,17:28:00,122,Male,31,Electronics,1,300.00,354.00,300.00
1327,2023-12-23,21:16:00,118,Male,57,Electronics,3,50.00,58.00,150.00
1626,2022-10-10,19:13:00,19,Female,26,Clothing,4,500.00,495.00,2000.00
1873,2022-11-24,19:18:00,64,Female,27,Electronics,4,25.00,26.75,100.00
196,2023-12-29,19:14:00,43,Female,32,Clothing,3,300.00,312.00,900.00
789,2023-12-06,22:13:00,34,Female,61,Clothing,4,500.00,510.00,2000.00
1196,2022-12-31,21:18:00,93,Female,32,Clothing,3,300.00,306.00,900.00
1789,2023-11-10,17:02:00,144,Female,61,Clothing,4,500.00,615.00,2000.00
89,2023-12-30,21:15:00,117,Female,55,Electronics,4,500.00,590.00,2000.00
707,2023-10-23,20:34:00,117,Female,26,Clothing,1,500.00,580.00,500.00
909,2023-10-29,19:43:00,71,Male,26,Electronics,1,300.00,288.00,300.00
1089,2023-10-21,18:44:00,108,Female,55,Electronics,4,500.00,555.00,2000.00
42917,2023-09-17,18:35:00,144,Female,26,Clothing,1,500.00,535.00,500.00
43709,2022-10-22,19:41:00,17,Male,26,Electronics,1,300.00,339.00,300.00
51,2022-10-12,22:09:00,78,Male,27,Beauty,3,25.00,24.75,75.00
154,2022-12-24,17:47:00,24,Male,51,Electronics,3,300.00,321.00,900.00
276,2023-10-18,21:27:00,40,Female,21,Beauty,4,25.00,27.50,100.00
497,2023-12-31,18:11:00,127,Male,41,Clothing,4,30.00,37.20,120.00
889,2023-09-20,22:32:00,39,Female,35,Electronics,1,50.00,57.50,50.00
1051,2023-09-13,17:47:00,104,Male,27,Beauty,3,25.00,25.00,75.00
1154,2023-12-16,21:44:00,29,Male,51,Electronics,3,300.00,291.00,900.00
1276,2022-10-11,18:54:00,140,Female,21,Beauty,4,25.00,27.00,100.00
1497,2022-11-19,21:44:00,109,Male,41,Clothing,4,30.00,32.40,120.00
1889,2022-09-02,22:48:00,80,Female,35,Electronics,1,50.00,56.00,50.00
122,2023-12-01,19:02:00,1,Male,64,Electronics,4,30.00,35.40,120.00
373,2022-09-23,22:19:00,78,Female,25,Beauty,2,300.00,333.00,600.00
524,2023-09-17,19:52:00,12,Male,46,Beauty,4,300.00,297.00,1200.00
688,2023-10-28,21:45:00,132,Male,56,Clothing,4,25.00,24.75,100.00
813,2022-10-15,19:51:00,125,Male,52,Electronics,3,50.00,62.00,150.00
45983,2022-09-07,19:53:00,138,Male,64,Electronics,4,30.00,31.80,120.00
1373,2023-10-02,20:26:00,64,Female,25,Beauty,2,300.00,294.00,600.00
1524,2022-10-26,22:10:00,115,Male,46,Beauty,4,300.00,321.00,1200.00
1688,2022-12-17,17:25:00,150,Male,56,Clothing,4,25.00,26.50,100.00
1813,2022-11-22,22:24:00,86,Male,52,Electronics,3,50.00,61.50,150.00
178,2023-10-11,17:51:00,142,Male,40,Clothing,2,30.00,34.20,60.00
208,2023-10-21,20:56:00,144,Female,34,Electronics,4,50.00,57.00,200.00
247,2022-12-23,17:56:00,82,Male,41,Electronics,2,30.00,31.50,60.00
290,2023-12-08,21:39:00,86,Female,30,Beauty,2,300.00,342.00,600.00
656,2023-11-12,20:58:00,27,Male,29,Beauty,3,30.00,29.40,90.00
735,2022-11-26,21:38:00,153,Female,64,Clothing,4,500.00,515.00,2000.00
1178,2023-12-29,21:15:00,137,Male,40,Clothing,2,30.00,33.00,60.00
45999,2022-10-15,17:44:00,9,Female,34,Electronics,4,50.00,47.50,200.00
1247,2023-09-02,18:17:00,78,Male,41,Electronics,2,30.00,35.70,60.00
1290,2022-12-30,22:40:00,66,Female,30,Beauty,2,300.00,318.00,600.00
1656,2023-09-16,20:03:00,141,Male,29,Beauty,3,30.00,35.40,90.00
1735,2023-09-05,17:26:00,86,Female,64,Clothing,4,500.00,505.00,2000.00
319,2022-11-07,18:50:00,145,Male,31,Clothing,1,500.00,500.00,500.00
670,2023-09-29,17:24:00,59,Male,27,Beauty,1,30.00,35.70,30.00
1319,2023-11-25,17:17:00,76,Male,31,Clothing,1,500.00,585.00,500.00
1670,2023-10-24,21:32:00,58,Male,27,Beauty,1,30.00,34.20,30.00
385,2022-11-20,19:06:00,127,Male,50,Electronics,3,500.00,525.00,1500.00
1385,2023-11-07,19:22:00,55,Male,50,Electronics,3,500.00,505.00,1500.00
10,2022-10-24,22:55:00,81,Female,52,Clothing,4,50.00,62.50,200.00
26,2023-10-14,17:54:00,51,Female,28,Electronics,2,500.00,600.00,1000.00
437,2023-11-26,18:53:00,56,Female,35,Electronics,4,300.00,345.00,1200.00
689,2022-10-16,20:17:00,55,Male,57,Electronics,2,50.00,52.50,100.00
45940,2022-10-21,22:11:00,65,Female,52,Clothing,4,50.00,54.50,200.00
45956,2022-11-24,19:10:00,60,Female,28,Electronics,2,500.00,520.00,1000.00
1437,2023-09-04,19:19:00,76,Female,35,Electronics,4,300.00,372.00,1200.00
1689,2023-12-19,20:54:00,114,Male,57,Electronics,2,50.00,47.50,100.00
558,2023-10-26,17:47:00,108,Female,41,Clothing,1,25.00,26.00,25.00
634,2022-10-10,19:25:00,68,Male,60,Electronics,4,500.00,535.00,2000.00
1558,2022-12-22,20:37:00,91,Female,41,Clothing,1,25.00,27.75,25.00
1634,2023-11-03,17:18:00,90,Male,60,Electronics,4,500.00,520.00,2000.00
201,2022-10-13,19:08:00,105,Male,56,Electronics,1,25.00,29.75,25.00
286,2022-10-05,22:56:00,92,Male,55,Electronics,2,25.00,27.75,50.00
876,2023-10-03,19:39:00,104,Male,43,Clothing,4,30.00,30.00,120.00
45992,2023-10-31,17:28:00,115,Male,56,Electronics,1,25.00,27.75,25.00
1286,2022-12-26,17:23:00,111,Male,55,Electronics,2,25.00,28.50,50.00
1876,2023-11-05,19:53:00,68,Male,43,Clothing,4,30.00,32.10,120.00
55,2023-09-28,20:32:00,57,Male,31,Beauty,4,30.00,31.80,120.00
428,2022-12-02,22:44:00,50,Female,40,Electronics,4,50.00,49.50,200.00
441,2023-11-06,22:00:00,85,Male,57,Beauty,4,300.00,351.00,1200.00
976,2023-10-08,19:50:00,56,Female,48,Beauty,2,300.00,345.00,600.00
1055,2022-10-23,21:35:00,97,Male,31,Beauty,4,30.00,37.50,120.00
1428,2023-09-09,18:44:00,96,Female,40,Electronics,4,50.00,57.00,200.00
1441,2023-10-04,21:38:00,63,Male,57,Beauty,4,300.00,354.00,1200.00
1976,2023-10-15,21:10:00,108,Female,48,Beauty,2,300.00,360.00,600.00
149,2023-10-14,17:52:00,73,Male,22,Clothing,3,25.00,27.00,75.00
227,2023-11-15,19:19:00,87,Male,36,Electronics,2,50.00,50.50,100.00
393,2022-10-19,18:52:00,85,Female,22,Beauty,2,500.00,595.00,1000.00
401,2023-12-03,19:03:00,51,Female,62,Clothing,1,300.00,372.00,300.00
546,2022-12-30,22:32:00,57,Female,36,Electronics,4,50.00,53.50,200.00
872,2023-12-10,22:18:00,113,Female,63,Beauty,3,25.00,24.75,75.00
914,2022-09-07,22:25:00,83,Female,59,Electronics,1,500.00,510.00,500.00
1149,2023-09-14,19:23:00,98,Male,22,Clothing,3,25.00,29.75,75.00
46018,2023-10-01,20:09:00,103,Male,36,Electronics,2,50.00,47.50,100.00
1393,2022-10-08,17:24:00,56,Female,22,Beauty,2,500.00,580.00,1000.00
41640,2022-10-01,21:20:00,85,Female,62,Clothing,1,300.00,294.00,300.00
1546,2022-12-18,19:06:00,93,Female,36,Electronics,4,50.00,48.00,200.00
1872,2022-11-22,17:02:00,57,Female,63,Beauty,3,25.00,26.25,75.00
1914,2023-11-05,17:49:00,70,Female,59,Electronics,1,500.00,510.00,500.00
310,2022-11-10,21:34:00,76,Female,28,Beauty,1,25.00,31.00,25.00
844,2023-10-09,17:54:00,95,Male,35,Clothing,3,50.00,62.00,150.00
852,2022-10-01,19:35:00,82,Female,41,Clothing,1,300.00,375.00,300.00
41548,2022-10-29,21:31:00,74,Female,28,Beauty,1,25.00,24.75,25.00
1844,2022-10-25,20:30:00,70,Male,35,Clothing,3,50.00,50.50,150.00
1852,2023-10-11,18:09:00,109,Female,41,Clothing,1,300.00,333.00,300.00
97,2022-11-26,18:17:00,112,Female,51,Beauty,2,500.00,555.00,1000.00
619,2023-10-09,18:10:00,56,Male,47,Electronics,4,25.00,26.25,100.00
948,2023-12-10,22:06:00,52,Female,23,Electronics,3,25.00,28.75,75.00
1097,2022-12-26,20:53:00,86,Female,51,Beauty,2,500.00,485.00,1000.00
1619,2022-10-20,18:07:00,61,Male,47,Electronics,4,25.00,24.25,100.00
1948,2023-09-17,21:09:00,100,Female,23,Electronics,3,25.00,24.50,75.00
456,2023-12-15,19:45:00,51,Male,57,Electronics,2,30.00,33.90,60.00
627,2022-10-24,18:14:00,79,Male,57,Clothing,1,50.00,55.50,50.00
1456,2022-09-02,18:49:00,85,Male,57,Electronics,2,30.00,37.20,60.00
1627,2022-11-18,17:21:00,84,Male,57,Clothing,1,50.00,60.00,50.00
22,2023-11-25,17:11:00,66,Male,18,Clothing,2,50.00,60.50,100.00
121,2023-10-07,18:57:00,110,Female,28,Electronics,4,50.00,54.50,200.00
431,2022-10-29,22:02:00,99,Male,63,Electronics,4,300.00,345.00,1200.00
45952,2023-09-05,17:49:00,69,Male,18,Clothing,2,50.00,52.50,100.00
45982,2022-11-23,21:10:00,95,Female,28,Electronics,4,50.00,50.50,200.00
1431,2023-09-28,21:28:00,114,Male,63,Electronics,4,300.00,312.00,1200.00
370,2023-10-24,21:04:00,61,Male,23,Electronics,2,30.00,34.80,60.00
711,2023-09-23,22:26:00,103,Male,26,Electronics,3,500.00,575.00,1500.00
754,2023-09-26,18:40:00,90,Female,43,Electronics,4,25.00,23.75,100.00
943,2022-11-05,19:29:00,90,Female,57,Clothing,4,300.00,318.00,1200.00
1370,2022-11-04,22:51:00,90,Male,23,Electronics,2,30.00,36.00,60.00
43040,2023-09-22,20:33:00,113,Male,26,Electronics,3,500.00,570.00,1500.00
1754,2022-12-01,21:03:00,107,Female,43,Electronics,4,25.00,28.50,100.00
1943,2023-11-17,21:00:00,108,Female,57,Clothing,4,300.00,321.00,1200.00
350,2022-11-20,17:41:00,61,Male,25,Beauty,3,25.00,28.50,75.00
786,2022-12-16,20:38:00,78,Male,48,Clothing,4,25.00,28.50,100.00
1350,2023-11-08,22:02:00,93,Male,25,Beauty,3,25.00,29.25,75.00
1786,2022-09-27,21:26:00,69,Male,48,Clothing,4,25.00,28.75,100.00
109,2023-09-06,19:57:00,94,Female,34,Electronics,4,500.00,560.00,2000.00
191,2023-12-22,21:24:00,71,Male,64,Beauty,1,25.00,28.25,25.00
45970,2023-12-13,22:13:00,114,Female,34,Electronics,4,500.00,590.00,2000.00
1191,2023-09-25,17:20:00,88,Male,64,Beauty,1,25.00,25.00,25.00
340,2023-09-19,22:59:00,54,Female,36,Clothing,4,300.00,294.00,1200.00
555,2022-12-14,19:35:00,103,Male,25,Beauty,1,300.00,360.00,300.00
826,2022-12-24,19:08:00,81,Female,46,Clothing,1,300.00,303.00,300.00
962,2023-12-15,22:02:00,76,Male,44,Clothing,2,30.00,35.10,60.00
1340,2023-10-30,20:55:00,92,Female,36,Clothing,4,300.00,348.00,1200.00
1555,2022-12-19,18:54:00,55,Male,25,Beauty,1,300.00,312.00,300.00
1826,2022-12-30,22:05:00,104,Female,46,Clothing,1,300.00,297.00,300.00
1962,2022-09-07,18:59:00,65,Male,44,Clothing,2,30.00,32.70,60.00
249,2022-09-28,20:17:00,109,Male,20,Clothing,1,50.00,53.50,50.00
1249,2022-12-10,21:44:00,95,Male,20,Clothing,1,50.00,60.00,50.00
922,2023-10-19,22:54:00,103,Male,41,Electronics,1,50.00,60.50,50.00
1922,2023-10-28,20:07:00,72,Male,41,Electronics,1,50.00,48.50,50.00
600,2023-10-09,18:39:00,64,Female,59,Beauty,2,500.00,525.00,1000.00
680,2022-12-01,22:04:00,110,Female,53,Clothing,3,300.00,330.00,900.00
770,2022-12-11,22:49:00,71,Male,32,Clothing,1,50.00,55.00,50.00
1600,2022-12-18,17:44:00,67,Female,59,Beauty,2,500.00,575.00,1000.00
1680,2023-09-03,17:12:00,72,Female,53,Clothing,3,300.00,324.00,900.00
1770,2023-11-30,20:08:00,65,Male,32,Clothing,1,50.00,56.00,50.00
60,2022-12-04,18:15:00,91,Male,30,Beauty,3,50.00,60.50,150.00
250,2022-12-24,23:00:00,91,Male,48,Electronics,1,50.00,60.50,50.00
516,2023-09-20,18:38:00,85,Male,30,Beauty,4,25.00,24.25,100.00
937,2022-10-18,19:57:00,50,Female,62,Beauty,1,500.00,510.00,500.00
1060,2022-11-12,18:29:00,71,Male,30,Beauty,3,50.00,57.00,150.00
1250,2022-11-19,20:39:00,96,Male,48,Electronics,1,50.00,48.50,50.00
1516,2022-11-09,17:19:00,54,Male,30,Beauty,4,25.00,24.50,100.00
1937,2022-09-07,17:57:00,52,Female,62,Beauty,1,500.00,620.00,500.00
318,2023-10-22,21:26:00,57,Male,61,Clothing,1,25.00,29.25,25.00
342,2023-11-05,17:24:00,85,Female,43,Clothing,4,500.00,500.00,2000.00
564,2023-09-12,20:14:00,114,Male,50,Electronics,2,50.00,55.50,100.00
767,2022-11-07,22:44:00,72,Male,39,Beauty,3,25.00,24.50,75.00
1318,2022-12-25,22:57:00,55,Male,61,Clothing,1,25.00,27.00,25.00
1342,2022-09-18,23:00:00,114,Female,43,Clothing,4,500.00,485.00,2000.00
1564,2022-10-04,22:55:00,115,Male,50,Electronics,2,50.00,49.50,100.00
1767,2022-12-10,17:35:00,87,Male,39,Beauty,3,25.00,28.25,75.00
503,2023-10-08,20:06:00,63,Male,45,Beauty,4,500.00,570.00,2000.00
869,2022-09-08,22:16:00,51,Male,37,Beauty,3,500.00,485.00,1500.00
42064,2022-10-17,18:28:00,67,Male,45,Beauty,4,500.00,605.00,2000.00
1869,2022-10-23,19:51:00,113,Male,37,Beauty,3,500.00,605.00,1500.00
126,2022-11-01,18:16:00,63,Female,28,Clothing,3,30.00,28.80,90.00
349,2023-12-04,17:05:00,78,Female,57,Beauty,1,50.00,48.50,50.00
440,2023-11-22,20:15:00,110,Male,64,Clothing,2,300.00,348.00,600.00
45987,2022-09-12,17:12:00,62,Female,28,Clothing,3,30.00,28.80,90.00
1349,2023-12-08,21:57:00,112,Female,57,Beauty,1,50.00,49.50,50.00
1440,2023-09-01,19:20:00,86,Male,64,Clothing,2,300.00,354.00,600.00
124,2022-12-24,21:17:00,83,Male,33,Clothing,4,500.00,515.00,2000.00
324,2022-11-15,17:52:00,54,Female,52,Electronics,3,50.00,49.00,150.00
677,2022-12-17,21:13:00,65,Female,19,Beauty,3,500.00,555.00,1500.00
45985,2023-10-06,20:04:00,83,Male,33,Clothing,4,500.00,515.00,2000.00
1324,2023-09-25,20:29:00,56,Female,52,Electronics,3,50.00,55.00,150.00
1677,2022-10-02,20:51:00,84,Female,19,Beauty,3,500.00,490.00,1500.00
30,2023-10-10,20:05:00,59,Female,39,Beauty,3,300.00,285.00,900.00
226,2022-09-23,17:02:00,69,Female,61,Clothing,1,50.00,57.50,50.00
229,2023-11-09,19:23:00,92,Male,58,Beauty,3,30.00,36.90,90.00
896,2023-12-30,19:17:00,56,Female,30,Electronics,2,25.00,30.75,50.00
959,2022-09-18,17:59:00,54,Female,42,Electronics,2,30.00,28.50,60.00
998,2023-10-21,17:32:00,61,Female,23,Beauty,4,25.00,30.50,100.00
45960,2022-11-27,18:02:00,96,Female,39,Beauty,3,300.00,309.00,900.00
46017,2023-11-30,17:52:00,102,Female,61,Clothing,1,50.00,51.00,50.00
46020,2023-11-02,21:08:00,62,Male,58,Beauty,3,30.00,34.50,90.00
1896,2022-11-05,20:19:00,87,Female,30,Electronics,2,25.00,30.75,50.00
1959,2022-10-08,19:56:00,95,Female,42,Electronics,2,30.00,34.20,60.00
1998,2023-10-20,19:53:00,90,Female,23,Beauty,4,25.00,24.00,100.00
12,2022-12-09,22:09:00,114,Male,35,Beauty,3,25.00,25.25,75.00
45942,2022-12-08,18:47:00,56,Male,35,Beauty,3,25.00,27.25,75.00
710,2022-09-03,21:11:00,71,Female,26,Electronics,3,500.00,495.00,1500.00
776,2023-09-08,18:57:00,109,Male,35,Clothing,3,30.00,30.90,90.00
817,2022-10-05,21:12:00,87,Male,30,Beauty,4,50.00,49.00,200.00
43009,2022-10-23,20:14:00,104,Female,26,Electronics,3,500.00,610.00,1500.00
1776,2022-10-23,20:07:00,111,Male,35,Clothing,3,30.00,32.10,90.00
1817,2022-09-11,21:22:00,82,Male,30,Beauty,4,50.00,50.00,200.00
334,2022-10-16,20:37:00,103,Male,31,Electronics,3,300.00,360.00,900.00
343,2022-11-09,18:44:00,68,Male,21,Electronics,2,25.00,30.00,50.00
628,2023-12-23,18:00:00,66,Female,19,Beauty,4,50.00,59.50,200.00
983,2022-10-10,20:12:00,61,Female,29,Clothing,1,300.00,345.00,300.00
1334,2022-09-21,20:37:00,60,Male,31,Electronics,3,300.00,366.00,900.00
1343,2023-10-21,20:10:00,87,Male,21,Electronics,2,25.00,28.50,50.00
1628,2022-12-28,22:23:00,51,Female,19,Beauty,4,50.00,58.50,200.00
1983,2022-12-21,21:38:00,114,Female,29,Clothing,1,300.00,303.00,300.00
141,2022-11-01,19:26:00,54,Female,22,Electronics,1,50.00,59.00,50.00
145,2022-11-06,19:21:00,64,Female,39,Clothing,3,25.00,27.50,75.00
507,2022-12-11,21:40:00,52,Female,37,Electronics,3,500.00,485.00,1500.00
841,2022-12-18,20:58:00,108,Male,31,Electronics,4,25.00,28.50,100.00
898,2023-09-17,20:55:00,53,Female,42,Clothing,3,30.00,35.10,90.00
951,2022-09-18,21:35:00,58,Male,33,Beauty,2,50.00,57.50,100.00
1141,2023-09-17,19:13:00,65,Female,22,Electronics,1,50.00,58.00,50.00
1145,2023-09-01,19:19:00,87,Female,39,Clothing,3,25.00,31.00,75.00
42186,2022-12-27,22:14:00,95,Female,37,Electronics,3,500.00,520.00,1500.00
1841,2023-11-14,18:55:00,94,Male,31,Electronics,4,25.00,28.25,100.00
1898,2023-11-13,18:17:00,81,Female,42,Clothing,3,30.00,35.10,90.00
1951,2022-12-03,18:56:00,54,Male,33,Beauty,2,50.00,59.50,100.00
181,2023-11-06,19:59:00,79,Male,19,Electronics,4,300.00,327.00,1200.00
